time	V(highside)	V(highside)-V(out)	V(lowside)	V(out)
2.000028289909621e-03	-7.799978e-04	-7.814625e-04	1.200518e+01	1.464661e-06
2.000028294643956e-03	-1.036050e-03	-1.037524e-03	1.200519e+01	1.473640e-06
2.000028299675930e-03	-1.264443e-03	-1.265926e-03	1.200519e+01	1.483343e-06
2.000028309739877e-03	-1.635494e-03	-1.636996e-03	1.200519e+01	1.501221e-06
2.000028322644256e-03	-1.996346e-03	-1.997866e-03	1.200519e+01	1.519927e-06
2.000028341157604e-03	-2.357534e-03	-2.359073e-03	1.200519e+01	1.538522e-06
2.000028362274822e-03	-2.631400e-03	-2.632950e-03	1.200519e+01	1.549877e-06
2.000028389081049e-03	-2.857598e-03	-2.859150e-03	1.200517e+01	1.552698e-06
2.000028420835718e-03	-3.045874e-03	-3.047418e-03	1.200514e+01	1.544283e-06
2.000028446010798e-03	-3.164246e-03	-3.165774e-03	1.200509e+01	1.528545e-06
2.000028464592959e-03	-3.241717e-03	-3.243226e-03	1.200503e+01	1.509418e-06
2.000028481674369e-03	-3.309215e-03	-3.310699e-03	1.200496e+01	1.483372e-06
2.000028501732576e-03	-3.385657e-03	-3.387097e-03	1.200484e+01	1.440371e-06
2.000028521822502e-03	-3.459320e-03	-3.460703e-03	1.200467e+01	1.382791e-06
2.000028538156037e-03	-3.516010e-03	-3.517332e-03	1.200450e+01	1.322307e-06
2.000028557865002e-03	-3.579294e-03	-3.580526e-03	1.200425e+01	1.231699e-06
2.000028579169975e-03	-3.640025e-03	-3.641136e-03	1.200393e+01	1.111406e-06
2.000028612451217e-03	-3.719783e-03	-3.720662e-03	1.200332e+01	8.786972e-07
2.000028658084250e-03	-3.809343e-03	-3.809832e-03	1.200230e+01	4.885479e-07
2.000028703895837e-03	-3.882722e-03	-3.882731e-03	1.200105e+01	8.508219e-09
2.000028777274001e-03	-3.980809e-03	-3.979877e-03	1.199862e+01	-9.319714e-07
2.000028889812406e-03	-4.111582e-03	-4.108921e-03	1.199415e+01	-2.661554e-06
2.000029032681932e-03	-4.260072e-03	-4.254893e-03	1.198760e+01	-5.179126e-06
2.000029109965746e-03	-4.329643e-03	-4.322969e-03	1.198368e+01	-6.673708e-06
2.000029185381153e-03	-4.385978e-03	-4.377760e-03	1.197960e+01	-8.218393e-06
2.000029330204419e-03	-4.483175e-03	-4.471865e-03	1.197133e+01	-1.131019e-05
2.000029479019173e-03	-4.582365e-03	-4.567770e-03	1.196237e+01	-1.459511e-05
2.000029602398802e-03	-4.664058e-03	-4.646696e-03	1.195468e+01	-1.736224e-05
2.000029722417339e-03	-4.742878e-03	-4.722810e-03	1.194700e+01	-2.006769e-05
2.000029962454415e-03	-4.898680e-03	-4.873224e-03	1.193124e+01	-2.545613e-05
2.000030341373393e-03	-5.139801e-03	-5.105977e-03	1.190571e+01	-3.382378e-05
2.000030771021090e-03	-5.406788e-03	-5.363706e-03	1.187615e+01	-4.308228e-05
2.000030941162427e-03	-5.506848e-03	-5.460199e-03	1.186429e+01	-4.664962e-05
2.000031056928493e-03	-5.556098e-03	-5.507074e-03	1.185615e+01	-4.902419e-05
2.000031126592516e-03	-5.538362e-03	-5.487925e-03	1.185123e+01	-5.043669e-05
2.000031189842205e-03	-5.447353e-03	-5.395642e-03	1.184676e+01	-5.171138e-05
2.000031211152940e-03	-5.378437e-03	-5.326297e-03	1.184526e+01	-5.214010e-05
2.000031231670668e-03	-5.264936e-03	-5.212382e-03	1.184380e+01	-5.255317e-05
2.000031256741835e-03	-5.073370e-03	-5.020311e-03	1.184203e+01	-5.305895e-05
2.000031270919219e-03	-4.932984e-03	-4.879638e-03	1.184102e+01	-5.334572e-05
2.000031290696171e-03	-4.691478e-03	-4.637731e-03	1.183962e+01	-5.374694e-05
2.000031311620471e-03	-4.383885e-03	-4.329713e-03	1.183813e+01	-5.417279e-05
2.000031344250528e-03	-3.789603e-03	-3.734763e-03	1.183582e+01	-5.483975e-05
2.000031399151893e-03	-2.488252e-03	-2.432283e-03	1.183191e+01	-5.596880e-05
2.000031508954623e-03	8.831489e-04	9.413906e-04	1.182409e+01	-5.824168e-05
2.000031621381027e-03	5.253085e-03	5.313665e-03	1.181605e+01	-6.057970e-05
2.000031784731735e-03	1.295254e-02	1.301652e-02	1.180434e+01	-6.397643e-05
2.000031974718697e-03	2.326000e-02	2.332789e-02	1.179068e+01	-6.789157e-05
2.000032249287882e-03	3.982485e-02	3.989829e-02	1.177084e+01	-7.343532e-05
2.000032601683703e-03	6.270716e-02	6.278748e-02	1.174526e+01	-8.032510e-05
2.000032980121558e-03	8.861570e-02	8.870311e-02	1.171764e+01	-8.741124e-05
2.000033386387660e-03	1.174954e-01	1.175900e-01	1.168786e+01	-9.464942e-05
2.000033763621411e-03	1.450604e-01	1.451614e-01	1.166008e+01	-1.010241e-04
2.000034151241139e-03	1.739987e-01	1.741059e-01	1.163142e+01	-1.072304e-04
2.000034526743570e-03	2.025239e-01	2.026368e-01	1.160355e+01	-1.129275e-04
2.000034914632622e-03	2.324343e-01	2.325528e-01	1.157467e+01	-1.185018e-04
2.000035293571028e-03	2.620412e-01	2.621648e-01	1.154636e+01	-1.236597e-04
2.000035680047522e-03	2.925964e-01	2.927250e-01	1.151739e+01	-1.286408e-04
2.000036059789637e-03	3.229429e-01	3.230761e-01	1.148885e+01	-1.332760e-04
2.000036445078672e-03	3.540377e-01	3.541754e-01	1.145981e+01	-1.377299e-04
2.000036825726408e-03	3.850434e-01	3.851853e-01	1.143104e+01	-1.418942e-04
2.000037237281975e-03	4.188729e-01	4.190190e-01	1.139986e+01	-1.461418e-04
2.000037715483943e-03	4.585452e-01	4.586960e-01	1.136352e+01	-1.507727e-04
2.000038265355432e-03	5.046093e-01	5.047651e-01	1.132161e+01	-1.557251e-04
2.000038912765322e-03	5.594102e-01	5.595712e-01	1.127210e+01	-1.610847e-04
2.000039680751576e-03	6.251440e-01	6.253108e-01	1.121316e+01	-1.668395e-04
2.000040632606366e-03	7.076001e-01	7.077732e-01	1.113981e+01	-1.731612e-04
2.000041847929355e-03	8.142716e-01	8.144516e-01	1.104582e+01	-1.800722e-04
2.000043506062501e-03	9.607569e-01	9.609442e-01	1.091844e+01	-1.873455e-04
2.000045401757697e-03	1.125622e+00	1.125814e+00	1.077648e+01	-1.923355e-04
2.000047458358907e-03	1.298352e+00	1.298546e+00	1.062725e+01	-1.944406e-04
2.000049353478910e-03	1.452271e+00	1.452465e+00	1.049308e+01	-1.945066e-04
2.000051287309618e-03	1.605592e+00	1.605785e+00	1.035865e+01	-1.935618e-04
2.000053162375181e-03	1.751402e+00	1.751594e+00	1.023020e+01	-1.921124e-04
2.000055101033977e-03	1.899531e+00	1.899722e+00	1.009913e+01	-1.902715e-04
2.000056996834987e-03	2.041986e+00	2.042174e+00	9.972533e+00	-1.882459e-04
2.000058929110723e-03	2.184821e+00	2.185007e+00	9.845050e+00	-1.860180e-04
2.000060828082541e-03	2.322942e+00	2.323125e+00	9.721238e+00	-1.837108e-04
2.000062754161986e-03	2.460790e+00	2.460971e+00	9.597131e+00	-1.812305e-04
2.000064657615685e-03	2.594840e+00	2.595018e+00	9.475915e+00	-1.778198e-04
2.000066580457493e-03	2.728329e+00	2.728499e+00	9.354740e+00	-1.693440e-04
2.000067622280580e-03	2.799829e+00	2.799983e+00	9.289641e+00	-1.547028e-04
2.000068242248542e-03	2.842032e+00	2.842165e+00	9.251145e+00	-1.326525e-04
2.000068660578742e-03	2.870379e+00	2.870483e+00	9.225270e+00	-1.035822e-04
2.000068997493807e-03	2.893145e+00	2.893210e+00	9.204488e+00	-6.479806e-05
2.000069299960210e-03	2.913546e+00	2.913558e+00	9.185874e+00	-1.155465e-05
2.000069604395872e-03	2.934054e+00	2.933987e+00	9.167180e+00	6.688177e-05
2.000069888034811e-03	2.953150e+00	2.952977e+00	9.149803e+00	1.736770e-04
2.000070219435591e-03	2.975469e+00	2.975110e+00	9.129553e+00	3.586296e-04
2.000070594988828e-03	3.000809e+00	3.000133e+00	9.106680e+00	6.767074e-04
2.000071012254527e-03	3.029071e+00	3.027873e+00	9.081359e+00	1.198794e-03
2.000071316297575e-03	3.049783e+00	3.048049e+00	9.062980e+00	1.734554e-03
2.000071552229872e-03	3.065975e+00	3.063684e+00	9.048776e+00	2.290691e-03
2.000071790087524e-03	3.082453e+00	3.079433e+00	9.034515e+00	3.020952e-03
2.000072119403585e-03	3.105571e+00	3.101223e+00	9.014878e+00	4.348259e-03
2.000072511615128e-03	3.133662e+00	3.127171e+00	8.991664e+00	6.491295e-03
2.000072989199410e-03	3.168896e+00	3.158784e+00	8.963692e+00	1.011288e-02
2.000073525983218e-03	3.210176e+00	3.194374e+00	8.932700e+00	1.580133e-02
2.000074154021689e-03	3.261167e+00	3.236142e+00	8.897126e+00	2.502477e-02
2.000074871226356e-03	3.323427e+00	3.284057e+00	8.857496e+00	3.936998e-02
2.000075728943842e-03	3.403919e+00	3.341696e+00	8.811567e+00	6.222336e-02
2.000076761534924e-03	3.509585e+00	3.411558e+00	8.758394e+00	9.802692e-02
2.000078068562539e-03	3.656342e+00	3.500601e+00	8.694263e+00	1.557415e-01
2.000079772787102e-03	3.867185e+00	3.617366e+00	8.615504e+00	2.498190e-01
2.000082144706561e-03	4.191230e+00	3.780159e+00	8.513871e+00	4.110706e-01
2.000085735975553e-03	4.727415e+00	4.024900e+00	8.372881e+00	7.025151e-01
2.000090149098052e-03	5.430046e+00	4.318439e+00	8.214634e+00	1.111607e+00
2.000095975482075e-03	6.378732e+00	4.685452e+00	8.021132e+00	1.693281e+00
2.000103680672896e-03	7.585656e+00	5.125074e+00	7.774698e+00	2.460582e+00
2.000112092701102e-03	8.753464e+00	5.528972e+00	7.502794e+00	3.224492e+00
2.000122245838668e-03	9.920122e+00	5.908965e+00	7.163474e+00	4.011157e+00
2.000131994566830e-03	1.085207e+01	6.184514e+00	6.835128e+00	4.667554e+00
2.000142917813043e-03	1.179115e+01	6.424842e+00	6.479602e+00	5.366304e+00
2.000154202562577e-03	1.274748e+01	6.622735e+00	6.133649e+00	6.124747e+00
2.000166216924083e-03	1.378895e+01	6.790578e+00	5.782221e+00	6.998367e+00
2.000171856164465e-03	1.427599e+01	6.858705e+00	5.612699e+00	7.417289e+00
2.000178790894883e-03	1.487154e+01	6.934052e+00	5.383933e+00	7.937490e+00
2.000185690568996e-03	1.548073e+01	6.998022e+00	5.128413e+00	8.482706e+00
2.000193456398180e-03	1.618089e+01	7.059225e+00	4.812484e+00	9.121660e+00
2.000201322423595e-03	1.687255e+01	7.119055e+00	4.482027e+00	9.753490e+00
2.000211177816310e-03	1.766578e+01	7.204021e+00	4.080552e+00	1.046176e+01
2.000222619552380e-03	1.845388e+01	7.325180e+00	3.650971e+00	1.112870e+01
2.000233690346599e-03	1.905915e+01	7.469342e+00	3.282277e+00	1.158981e+01
2.000244595639398e-03	1.950298e+01	7.636109e+00	2.965414e+00	1.186687e+01
2.000252753183716e-03	1.974547e+01	7.773953e+00	2.755903e+00	1.197152e+01
2.000257020602019e-03	1.984269e+01	7.849506e+00	2.655895e+00	1.199318e+01
2.000259298182402e-03	1.988733e+01	7.890172e+00	2.605238e+00	1.199716e+01
2.000261032978939e-03	1.991939e+01	7.920929e+00	2.567647e+00	1.199846e+01
2.000262633635122e-03	1.994819e+01	7.949072e+00	2.533492e+00	1.199912e+01
2.000263530478052e-03	1.996408e+01	7.964726e+00	2.514556e+00	1.199935e+01
2.000263958268798e-03	1.997158e+01	7.972160e+00	2.505583e+00	1.199942e+01
2.000264092136786e-03	1.997394e+01	7.974473e+00	2.502786e+00	1.199946e+01
2.000264143252214e-03	1.997482e+01	7.975360e+00	2.501718e+00	1.199946e+01
2.000264170130496e-03	1.997528e+01	7.975826e+00	2.501157e+00	1.199946e+01
2.000264198255325e-03	1.997578e+01	7.976313e+00	2.500571e+00	1.199947e+01
2.000264228772202e-03	1.997631e+01	7.976840e+00	2.499934e+00	1.199947e+01
2.000264260853011e-03	1.997687e+01	7.977395e+00	2.499265e+00	1.199948e+01
2.000264293910362e-03	1.997745e+01	7.977966e+00	2.498576e+00	1.199948e+01
2.000264334298593e-03	1.997815e+01	7.978662e+00	2.497735e+00	1.199949e+01
2.000264506537215e-03	1.998115e+01	7.981636e+00	2.494150e+00	1.199951e+01
2.000264594308610e-03	1.998267e+01	7.983150e+00	2.492325e+00	1.199952e+01
2.000264708061568e-03	1.998465e+01	7.985111e+00	2.489962e+00	1.199953e+01
2.000264853030782e-03	1.998716e+01	7.987609e+00	2.486953e+00	1.199955e+01
2.000265041051967e-03	1.999041e+01	7.990843e+00	2.483058e+00	1.199957e+01
2.000265283518560e-03	1.999460e+01	7.995006e+00	2.478044e+00	1.199959e+01
2.000265612091501e-03	2.000026e+01	8.000632e+00	2.471267e+00	1.199962e+01
2.000266113612824e-03	2.000886e+01	8.009195e+00	2.460963e+00	1.199966e+01
2.000266898679305e-03	2.002222e+01	8.022519e+00	2.444941e+00	1.199970e+01
2.000268468812266e-03	2.004866e+01	8.048905e+00	2.413249e+00	1.199976e+01
2.000270937929483e-03	2.008944e+01	8.089641e+00	2.364401e+00	1.199980e+01
2.000275876163919e-03	2.016850e+01	8.168669e+00	2.269863e+00	1.199983e+01
2.000282985272771e-03	2.027629e+01	8.276454e+00	2.141422e+00	1.199984e+01
2.000297203490476e-03	2.047121e+01	8.471371e+00	1.910781e+00	1.199984e+01
2.000325639925886e-03	2.080185e+01	8.801998e+00	1.524012e+00	1.199985e+01
2.000366570565338e-03	2.117593e+01	9.176064e+00	1.093832e+00	1.199986e+01
2.000414922852605e-03	2.150138e+01	9.501511e+00	7.280303e-01	1.199987e+01
2.000458600088771e-03	2.170938e+01	9.709502e+00	5.004691e-01	1.199988e+01
2.000503527233263e-03	2.185888e+01	9.859004e+00	3.415489e-01	1.199988e+01
2.000547041474953e-03	2.196109e+01	9.961205e+00	2.358812e-01	1.199988e+01
2.000592732178029e-03	2.203655e+01	1.003666e+01	1.600352e-01	1.199989e+01
2.000637344471712e-03	2.208835e+01	1.008847e+01	1.094066e-01	1.199989e+01
2.000683123541285e-03	2.212555e+01	1.012566e+01	7.409162e-02	1.199989e+01
2.000727977004362e-03	2.215094e+01	1.015105e+01	5.066707e-02	1.199989e+01
2.000777624250247e-03	2.217019e+01	1.017030e+01	3.342994e-02	1.199989e+01
2.000831869817150e-03	2.218415e+01	1.018426e+01	2.132939e-02	1.199989e+01
2.000899616675232e-03	2.219502e+01	1.019513e+01	1.224153e-02	1.199989e+01
2.000978893037949e-03	2.220229e+01	1.020240e+01	6.410843e-03	1.199989e+01
2.001083577414901e-03	2.220707e+01	1.020718e+01	2.778795e-03	1.199989e+01
2.001220368367578e-03	2.220965e+01	1.020976e+01	9.456594e-04	1.199989e+01
2.001425447703761e-03	2.221079e+01	1.021091e+01	1.999080e-04	1.199989e+01
2.001760876960199e-03	2.221113e+01	1.021124e+01	1.109804e-05	1.199989e+01
2.002431735473075e-03	2.221116e+01	1.021127e+01	-1.093092e-06	1.199989e+01
2.003773452498826e-03	2.221116e+01	1.021127e+01	2.818105e-07	1.199989e+01
2.006456886550329e-03	2.221116e+01	1.021127e+01	-1.026330e-07	1.199989e+01
2.011823754653334e-03	2.221116e+01	1.021127e+01	4.096660e-08	1.199989e+01
2.021823754653334e-03	2.221116e+01	1.021127e+01	-9.446239e-10	1.199989e+01
2.087538040367620e-03	2.221116e+01	1.021127e+01	-6.446191e-10	1.199989e+01
2.153252326081906e-03	2.221116e+01	1.021127e+01	-3.535190e-10	1.199989e+01
2.218966611796192e-03	2.221116e+01	1.021127e+01	-7.132370e-11	1.199989e+01
2.284680897510478e-03	2.221116e+01	1.021127e+01	2.019669e-10	1.199989e+01
2.350395183224763e-03	2.221116e+01	1.021127e+01	4.663528e-10	1.199989e+01
2.416109468939050e-03	2.221116e+01	1.021127e+01	7.218339e-10	1.199989e+01
2.481823754653335e-03	2.221116e+01	1.021127e+01	9.684102e-10	1.199989e+01
2.490000000000000e-03	2.221116e+01	1.021127e+01	-1.842361e-07	1.199989e+01
2.490001000000000e-03	2.221116e+01	1.021127e+01	-1.849033e-07	1.199989e+01
2.490003000000000e-03	2.221116e+01	1.021127e+01	-1.839383e-07	1.199989e+01
2.490007000000000e-03	2.221116e+01	1.021127e+01	-1.768332e-07	1.199989e+01
2.490015000000000e-03	2.221116e+01	1.021127e+01	-1.660333e-07	1.199989e+01
2.490031000000000e-03	2.221116e+01	1.021127e+01	-1.456958e-07	1.199989e+01
2.490063000000000e-03	2.221116e+01	1.021127e+01	-1.138459e-07	1.199989e+01
2.490127000000000e-03	2.221116e+01	1.021127e+01	-7.149720e-08	1.199989e+01
2.490255000000000e-03	2.221116e+01	1.021127e+01	-3.042821e-08	1.199989e+01
2.490511000000000e-03	2.221116e+01	1.021127e+01	-5.928390e-09	1.199989e+01
2.491023000000000e-03	2.221116e+01	1.021127e+01	1.988762e-10	1.199989e+01
2.492047000000000e-03	2.221116e+01	1.021127e+01	3.418184e-11	1.199989e+01
2.494095000000000e-03	2.221116e+01	1.021127e+01	5.714295e-11	1.199989e+01
2.495904000000000e-03	2.221116e+01	1.021127e+01	7.440001e-11	1.199989e+01
2.496382000000000e-03	2.221116e+01	1.021127e+01	7.298695e-11	1.199989e+01
2.497337999999999e-03	2.221116e+01	1.021127e+01	5.661818e-11	1.199989e+01
2.498088000000002e-03	2.221116e+01	1.021127e+01	5.985094e-11	1.199989e+01
2.498499999999993e-03	2.221116e+01	1.021127e+01	5.810150e-11	1.199989e+01
2.499176000000017e-03	2.221116e+01	1.021127e+01	2.870747e-09	1.199989e+01
2.499177000000017e-03	2.221116e+01	1.021127e+01	1.473306e-09	1.199989e+01
2.499179000000017e-03	2.221116e+01	1.021127e+01	-6.180774e-10	1.199989e+01
2.499183000000017e-03	2.221116e+01	1.021127e+01	4.730130e-10	1.199989e+01
2.499191000000017e-03	2.221116e+01	1.021127e+01	-4.244308e-12	1.199989e+01
2.499207000000017e-03	2.221116e+01	1.021127e+01	2.916446e-10	1.199989e+01
2.499239000000017e-03	2.221116e+01	1.021127e+01	1.720461e-10	1.199989e+01
2.499303000000017e-03	2.221116e+01	1.021127e+01	2.152471e-10	1.199989e+01
2.499431000000017e-03	2.221116e+01	1.021127e+01	1.324073e-10	1.199989e+01
2.499687000000017e-03	2.221116e+01	1.021127e+01	-2.688428e-09	1.199989e+01
2.499688000000017e-03	2.221116e+01	1.021127e+01	-1.308763e-09	1.199989e+01
2.499690000000017e-03	2.221116e+01	1.021127e+01	7.936857e-10	1.199989e+01
2.499694000000017e-03	2.221116e+01	1.021127e+01	-2.029689e-10	1.199989e+01
2.499702000000017e-03	2.221116e+01	1.021127e+01	3.595536e-10	1.199989e+01
2.499718000000017e-03	2.221116e+01	1.021127e+01	1.332410e-10	1.199989e+01
2.499750000000017e-03	2.221116e+01	1.021127e+01	2.700441e-10	1.199989e+01
2.499814000000017e-03	2.221116e+01	1.021127e+01	2.027838e-10	1.199989e+01
2.499872000000000e-03	2.221116e+01	1.021127e+01	-1.941771e-11	1.199989e+01
2.499884000000034e-03	2.221116e+01	1.021127e+01	4.342837e-11	1.199989e+01
2.499908000000102e-03	2.221116e+01	1.021127e+01	2.164597e-10	1.199989e+01
2.499956000000238e-03	2.221116e+01	1.021127e+01	2.855600e-09	1.199989e+01
2.499957000000238e-03	2.221116e+01	1.021127e+01	1.545989e-09	1.199989e+01
2.499959000000238e-03	2.221116e+01	1.021127e+01	-4.934009e-10	1.199989e+01
2.499963000000238e-03	2.221116e+01	1.021127e+01	5.689647e-10	1.199989e+01
2.499971000000238e-03	2.221116e+01	1.021127e+01	1.365433e-10	1.199989e+01
2.499984000000000e-03	2.221116e+01	1.021127e+01	-2.216179e-09	1.199989e+01
2.499985000000000e-03	2.221116e+01	1.021127e+01	-1.063351e-09	1.199989e+01
2.499987000000000e-03	2.221116e+01	1.021127e+01	9.924103e-10	1.199989e+01
2.499991000000000e-03	2.221116e+01	1.021127e+01	2.378965e-09	1.199989e+01
2.499994000000000e-03	2.221116e+01	1.021127e+01	3.793730e-10	1.199989e+01
2.499996000000000e-03	2.221116e+01	1.021127e+01	-9.408723e-10	1.199989e+01
2.499997000000000e-03	2.221116e+01	1.021127e+01	4.021103e-10	1.199989e+01
2.499998000000000e-03	2.221116e+01	1.021127e+01	4.193907e-10	1.199989e+01
2.499999000000000e-03	2.221116e+01	1.021127e+01	4.235972e-10	1.199989e+01
2.500000000000000e-03	2.221116e+01	1.021127e+01	-5.290153e-06	1.199990e+01
2.500000100000000e-03	2.221116e+01	1.021127e+01	-9.882347e-07	1.199989e+01
2.500000159432082e-03	2.221116e+01	1.021127e+01	5.399348e-10	1.199989e+01
2.500000188062865e-03	2.221116e+01	1.021127e+01	5.129152e-10	1.199989e+01
2.500000227039327e-03	2.221116e+01	1.021127e+01	3.772306e-10	1.199989e+01
2.500000292450244e-03	2.221116e+01	1.021127e+01	4.422737e-10	1.199989e+01
2.500000359064230e-03	2.221116e+01	1.021127e+01	6.397778e-10	1.199989e+01
2.500000378753461e-03	2.221116e+01	1.021127e+01	1.265541e-10	1.199989e+01
2.500000387642379e-03	2.221116e+01	1.021127e+01	4.618330e-10	1.199989e+01
2.500000395722599e-03	2.221116e+01	1.021127e+01	1.917988e-10	1.199989e+01
2.500000400866495e-03	2.221116e+01	1.021127e+01	3.246926e-10	1.199989e+01
2.500000406420606e-03	2.221116e+01	1.021127e+01	7.485124e-10	1.199989e+01
2.500000417528826e-03	2.221116e+01	1.021127e+01	3.787635e-10	1.199989e+01
2.500000431581688e-03	2.221116e+01	1.021127e+01	5.195798e-10	1.199989e+01
2.500000455475513e-03	2.221116e+01	1.021127e+01	3.998670e-10	1.199989e+01
2.500000493533631e-03	2.221116e+01	1.021127e+01	4.622045e-10	1.199989e+01
2.500000552166137e-03	2.221116e+01	1.021127e+01	4.228488e-10	1.199989e+01
2.500000650904524e-03	2.221116e+01	1.021127e+01	4.476761e-10	1.199989e+01
2.500000805839986e-03	2.221116e+01	1.021127e+01	4.354969e-10	1.199989e+01
2.500001000000000e-03	2.221116e+01	1.021127e+01	-4.223847e-09	1.199989e+01
2.500001019416001e-03	2.221116e+01	1.021127e+01	-1.135783e-09	1.199989e+01
2.500001058248004e-03	2.221116e+01	1.021127e+01	4.373622e-10	1.199989e+01
2.500001287134459e-03	2.221116e+01	1.021127e+01	4.370477e-10	1.199989e+01
2.500001726320028e-03	2.221116e+01	1.021127e+01	4.351999e-10	1.199989e+01
2.500001766958770e-03	2.221116e+01	1.021127e+01	4.359945e-10	1.199989e+01
2.500001788289416e-03	2.221116e+01	1.021127e+01	4.347155e-10	1.199989e+01
2.500001801328698e-03	2.221116e+01	1.021127e+01	4.354211e-10	1.199989e+01
2.500001813307077e-03	2.221116e+01	1.021127e+01	4.337016e-10	1.199989e+01
2.500001826680522e-03	2.221116e+01	1.021127e+01	4.351513e-10	1.199989e+01
2.500001833361880e-03	2.221116e+01	1.021127e+01	4.349550e-10	1.199989e+01
2.500001840582996e-03	2.221116e+01	1.021127e+01	4.320699e-10	1.199989e+01
2.500001842621306e-03	2.221116e+01	1.021127e+01	4.412316e-10	1.199989e+01
2.500001843002709e-03	2.221116e+01	1.021127e+01	4.385833e-10	1.199989e+01
2.500001843173415e-03	2.221116e+01	1.021127e+01	4.361654e-10	1.199989e+01
2.500001843667905e-03	2.221116e+01	1.021127e+01	4.353600e-10	1.199989e+01
2.500001848283149e-03	2.221116e+01	1.021127e+01	4.351880e-10	1.199989e+01
2.500002001767119e-03	2.221116e+01	1.021127e+01	4.346994e-10	1.199989e+01
2.500003000000000e-03	2.221116e+01	1.021127e+01	4.315178e-10	1.199989e+01
2.500004236450477e-03	2.221116e+01	1.021127e+01	4.276234e-10	1.199989e+01
