in s,C1 in V
1.7972576E-03,2.19727E-01
1.7973040E-03,-7.32422E-02
1.7973504E-03,-2.44141E-02
1.7973968E-03,2.44141E-02
1.7974432E-03,2.44141E-02
1.7974896E-03,1.22070E-01
1.7975360E-03,-1.70898E-01
1.7975824E-03,2.44141E-02
1.7976288E-03,2.44141E-02
1.7976752E-03,1.22070E-01
1.7977216E-03,1.22070E-01
1.7977680E-03,-7.32422E-02
1.7978144E-03,-7.32422E-02
1.7978608E-03,1.70898E-01
1.7979072E-03,1.22070E-01
1.7979536E-03,-1.22070E-01
1.7980000E-03,-1.22070E-01
1.7980464E-03,-2.44141E-02
1.7980928E-03,2.44141E-02
1.7981392E-03,1.22070E-01
1.7981856E-03,-7.32422E-02
1.7982320E-03,2.44141E-02
1.7982784E-03,2.44141E-02
1.7983248E-03,7.32422E-02
1.7983712E-03,7.32422E-02
1.7984176E-03,1.22070E-01
1.7984640E-03,1.22070E-01
1.7985104E-03,2.44141E-02
1.7985568E-03,-2.44141E-02
1.7986032E-03,-2.44141E-02
1.7986496E-03,2.44141E-02
1.7986960E-03,7.32422E-02
1.7987424E-03,-2.44141E-02
1.7987888E-03,2.44141E-02
1.7988352E-03,-7.32422E-02
1.7988816E-03,2.44141E-02
1.7989280E-03,-2.44141E-02
1.7989744E-03,1.22070E-01
1.7990208E-03,2.44141E-02
1.7990672E-03,-2.44141E-02
1.7991136E-03,-1.70898E-01
1.7991600E-03,2.44141E-02
1.7992064E-03,-2.44141E-02
1.7992528E-03,1.70898E-01
1.7992992E-03,1.22070E-01
1.7993456E-03,2.19727E-01
1.7993920E-03,1.70898E-01
1.7994384E-03,7.32422E-02
1.7994848E-03,7.32422E-02
1.7995312E-03,2.19727E-01
1.7995776E-03,2.44141E-02
1.7996240E-03,2.44141E-02
1.7996704E-03,2.44141E-02
1.7997168E-03,1.70898E-01
1.7997632E-03,2.44141E-02
1.7998096E-03,1.70898E-01
1.7998560E-03,-2.44141E-02
1.7999024E-03,1.22070E-01
1.7999488E-03,1.70898E-01
1.7999952E-03,7.32422E-02
1.8000416E-03,-2.44141E-02
1.8000880E-03,7.32422E-02
1.8001344E-03,-7.32422E-02
1.8001808E-03,2.44141E-02
1.8002272E-03,-1.22070E-01
1.8002736E-03,2.44141E-02
1.8003200E-03,-7.32422E-02
1.8003664E-03,7.32422E-02
1.8004128E-03,2.44141E-02
1.8004592E-03,2.44141E-02
1.8005056E-03,-2.44141E-02
1.8005520E-03,1.22070E-01
1.8005984E-03,2.44141E-02
1.8006448E-03,1.70898E-01
1.8006912E-03,-2.44141E-02
1.8007376E-03,7.32422E-02
1.8007840E-03,-1.22070E-01
1.8008304E-03,1.70898E-01
1.8008768E-03,2.44141E-02
1.8009232E-03,2.44141E-02
1.8009696E-03,1.22070E-01
1.8010160E-03,1.22070E-01
1.8010624E-03,-2.44141E-02
1.8011088E-03,2.44141E-02
1.8011552E-03,-2.44141E-02
1.8012016E-03,1.70898E-01
1.8012480E-03,-7.32422E-02
1.8012944E-03,7.32422E-02
1.8013408E-03,-1.70898E-01
1.8013872E-03,-2.44141E-02
1.8014336E-03,1.70898E-01
1.8014800E-03,-7.32422E-02
1.8015264E-03,-2.44141E-02
1.8015728E-03,1.70898E-01
1.8016192E-03,-7.32422E-02
1.8016656E-03,2.44141E-02
1.8017120E-03,2.44141E-02
1.8017584E-03,1.70898E-01
1.8018048E-03,7.32422E-02
1.8018512E-03,7.32422E-02
1.8018976E-03,-2.44141E-02
1.8019440E-03,2.44141E-02
1.8019904E-03,-2.44141E-02
1.8020368E-03,-2.44141E-02
1.8020832E-03,1.22070E-01
1.8021296E-03,1.70898E-01
1.8021760E-03,-7.32422E-02
1.8022224E-03,-1.22070E-01
1.8022688E-03,7.32422E-02
1.8023152E-03,2.44141E-02
1.8023616E-03,2.44141E-02
1.8024080E-03,7.32422E-02
1.8024544E-03,-7.32422E-02
1.8025008E-03,7.32422E-02
1.8025472E-03,1.22070E-01
1.8025936E-03,-7.32422E-02
1.8026400E-03,-1.22070E-01
1.8026864E-03,7.32422E-02
1.8027328E-03,7.32422E-02
1.8027792E-03,1.22070E-01
1.8028256E-03,-1.22070E-01
1.8028720E-03,1.22070E-01
1.8029184E-03,2.44141E-02
1.8029648E-03,-2.44141E-02
1.8030112E-03,2.44141E-02
1.8030576E-03,2.44141E-02
1.8031040E-03,1.70898E-01
1.8031504E-03,-2.44141E-02
1.8031968E-03,-7.32422E-02
1.8032432E-03,-2.44141E-02
1.8032896E-03,2.44141E-02
1.8033360E-03,2.44141E-02
1.8033824E-03,-1.70898E-01
1.8034288E-03,-1.70898E-01
1.8034752E-03,-2.44141E-02
1.8035216E-03,2.44141E-02
1.8035680E-03,-7.32422E-02
1.8036144E-03,-2.44141E-02
1.8036608E-03,-7.32422E-02
1.8037072E-03,2.44141E-02
1.8037536E-03,-7.32422E-02
1.8038000E-03,7.32422E-02
1.8038464E-03,1.22070E-01
1.8038928E-03,1.22070E-01
1.8039392E-03,-7.32422E-02
1.8039856E-03,1.22070E-01
1.8040320E-03,1.22070E-01
1.8040784E-03,7.32422E-02
1.8041248E-03,-2.44141E-02
1.8041712E-03,7.32422E-02
1.8042176E-03,1.22070E-01
1.8042640E-03,2.44141E-02
1.8043104E-03,-2.44141E-02
1.8043568E-03,2.44141E-02
1.8044032E-03,7.32422E-02
1.8044496E-03,7.32422E-02
1.8044960E-03,-7.32422E-02
1.8045424E-03,-2.44141E-02
1.8045888E-03,2.44141E-02
1.8046352E-03,7.32422E-02
1.8046816E-03,-2.44141E-02
1.8047280E-03,7.32422E-02
1.8047744E-03,1.70898E-01
1.8048208E-03,2.44141E-02
1.8048672E-03,-2.19727E-01
1.8049136E-03,-1.70898E-01
1.8049600E-03,2.44141E-02
1.8050064E-03,1.22070E-01
1.8050528E-03,-7.32422E-02
1.8050992E-03,2.19727E-01
1.8051456E-03,2.44141E-02
1.8051920E-03,2.44141E-02
1.8052384E-03,1.22070E-01
1.8052848E-03,7.32422E-02
1.8053312E-03,-2.44141E-02
1.8053776E-03,2.44141E-02
1.8054240E-03,7.32422E-02
1.8054704E-03,7.32422E-02
1.8055168E-03,-7.32422E-02
1.8055632E-03,1.70898E-01
1.8056096E-03,-1.70898E-01
1.8056560E-03,7.32422E-02
1.8057024E-03,1.22070E-01
1.8057488E-03,2.44141E-02
1.8057952E-03,-2.44141E-02
1.8058416E-03,1.70898E-01
1.8058880E-03,2.44141E-02
1.8059344E-03,7.32422E-02
1.8059808E-03,-2.44141E-02
1.8060272E-03,7.32422E-02
1.8060736E-03,7.32422E-02
1.8061200E-03,-2.44141E-02
1.8061664E-03,2.44141E-02
1.8062128E-03,1.22070E-01
1.8062592E-03,2.44141E-02
1.8063056E-03,2.44141E-02
1.8063520E-03,-7.32422E-02
1.8063984E-03,7.32422E-02
1.8064448E-03,2.44141E-02
1.8064912E-03,1.22070E-01
1.8065376E-03,-7.32422E-02
1.8065840E-03,7.32422E-02
1.8066304E-03,2.44141E-02
1.8066768E-03,-2.44141E-02
1.8067232E-03,7.32422E-02
1.8067696E-03,-2.19727E-01
1.8068160E-03,-2.44141E-02
1.8068624E-03,2.44141E-02
1.8069088E-03,2.44141E-02
1.8069552E-03,2.19727E-01
1.8070016E-03,1.70898E-01
1.8070480E-03,2.44141E-02
1.8070944E-03,-7.32422E-02
1.8071408E-03,2.44141E-02
1.8071872E-03,1.22070E-01
1.8072336E-03,2.44141E-02
1.8072800E-03,2.44141E-02
1.8073264E-03,1.70898E-01
1.8073728E-03,7.32422E-02
1.8074192E-03,7.32422E-02
1.8074656E-03,-1.22070E-01
1.8075120E-03,2.19727E-01
1.8075584E-03,-2.44141E-02
1.8076048E-03,7.32422E-02
1.8076512E-03,-7.32422E-02
1.8076976E-03,1.22070E-01
1.8077440E-03,1.70898E-01
1.8077904E-03,-7.32422E-02
1.8078368E-03,7.32422E-02
1.8078832E-03,2.68555E-01
1.8079296E-03,7.32422E-02
1.8079760E-03,-7.32422E-02
1.8080224E-03,-2.44141E-02
1.8080688E-03,-2.44141E-02
1.8081152E-03,1.70898E-01
1.8081616E-03,7.32422E-02
1.8082080E-03,-1.22070E-01
1.8082544E-03,-1.70898E-01
1.8083008E-03,2.44141E-02
1.8083472E-03,7.32422E-02
1.8083936E-03,2.44141E-02
1.8084400E-03,7.32422E-02
1.8084864E-03,7.32422E-02
1.8085328E-03,-2.44141E-02
1.8085792E-03,-2.44141E-02
1.8086256E-03,1.22070E-01
1.8086720E-03,-2.44141E-02
1.8087184E-03,1.70898E-01
1.8087648E-03,-2.44141E-02
1.8088112E-03,7.32422E-02
1.8088576E-03,2.44141E-02
1.8089040E-03,2.44141E-02
1.8089504E-03,-2.44141E-02
1.8089968E-03,-1.22070E-01
1.8090432E-03,7.32422E-02
1.8090896E-03,2.44141E-02
1.8091360E-03,2.44141E-02
1.8091824E-03,2.44141E-02
1.8092288E-03,1.70898E-01
1.8092752E-03,1.22070E-01
1.8093216E-03,-7.32422E-02
1.8093680E-03,-2.44141E-02
1.8094144E-03,2.44141E-02
1.8094608E-03,7.32422E-02
1.8095072E-03,2.44141E-02
1.8095536E-03,-2.44141E-02
1.8096000E-03,2.44141E-02
1.8096464E-03,1.22070E-01
1.8096928E-03,-2.44141E-02
1.8097392E-03,-1.70898E-01
1.8097856E-03,-7.32422E-02
1.8098320E-03,7.32422E-02
1.8098784E-03,-2.44141E-02
1.8099248E-03,-2.44141E-02
1.8099712E-03,2.44141E-02
1.8100176E-03,1.22070E-01
1.8100640E-03,-1.22070E-01
1.8101104E-03,-7.32422E-02
1.8101568E-03,-2.44141E-02
1.8102032E-03,2.44141E-02
1.8102496E-03,-1.22070E-01
1.8102960E-03,-1.70898E-01
1.8103424E-03,2.44141E-02
1.8103888E-03,7.32422E-02
1.8104352E-03,-2.44141E-02
1.8104816E-03,-1.70898E-01
1.8105280E-03,-2.44141E-02
1.8105744E-03,2.44141E-02
1.8106208E-03,-2.68555E-01
1.8106672E-03,1.22070E-01
1.8107136E-03,1.22070E-01
1.8107600E-03,2.44141E-02
1.8108064E-03,-2.44141E-02
1.8108528E-03,7.32422E-02
1.8108992E-03,1.22070E-01
1.8109456E-03,1.22070E-01
1.8109920E-03,-2.44141E-02
1.8110384E-03,-1.70898E-01
1.8110848E-03,-1.70898E-01
1.8111312E-03,1.22070E-01
1.8111776E-03,-2.44141E-02
1.8112240E-03,2.44141E-02
1.8112704E-03,7.32422E-02
1.8113168E-03,1.22070E-01
1.8113632E-03,-7.32422E-02
1.8114096E-03,1.70898E-01
1.8114560E-03,-1.22070E-01
1.8115024E-03,2.44141E-02
1.8115488E-03,-1.22070E-01
1.8115952E-03,1.22070E-01
1.8116416E-03,-2.44141E-02
1.8116880E-03,1.70898E-01
1.8117344E-03,-1.70898E-01
1.8117808E-03,-1.22070E-01
1.8118272E-03,2.44141E-02
1.8118736E-03,2.44141E-02
1.8119200E-03,2.44141E-02
1.8119664E-03,1.22070E-01
1.8120128E-03,7.32422E-02
1.8120592E-03,7.32422E-02
1.8121056E-03,-2.44141E-02
1.8121520E-03,-2.44141E-02
1.8121984E-03,1.22070E-01
1.8122448E-03,2.44141E-02
1.8122912E-03,-1.22070E-01
1.8123376E-03,-2.44141E-02
1.8123840E-03,-2.44141E-02
1.8124304E-03,2.44141E-02
1.8124768E-03,-1.22070E-01
1.8125232E-03,7.32422E-02
1.8125696E-03,-2.44141E-02
1.8126160E-03,1.22070E-01
1.8126624E-03,-2.44141E-02
1.8127088E-03,1.70898E-01
1.8127552E-03,1.70898E-01
1.8128016E-03,7.32422E-02
1.8128480E-03,-2.44141E-02
1.8128944E-03,-7.32422E-02
1.8129408E-03,-2.44141E-02
1.8129872E-03,7.32422E-02
1.8130336E-03,-7.32422E-02
1.8130800E-03,-7.32422E-02
1.8131264E-03,2.44141E-02
1.8131728E-03,1.70898E-01
1.8132192E-03,-2.44141E-02
1.8132656E-03,7.32422E-02
1.8133120E-03,2.44141E-02
1.8133584E-03,2.19727E-01
1.8134048E-03,-2.44141E-02
1.8134512E-03,7.32422E-02
1.8134976E-03,-2.44141E-02
1.8135440E-03,2.44141E-02
1.8135904E-03,2.44141E-02
1.8136368E-03,7.32422E-02
1.8136832E-03,7.32422E-02
1.8137296E-03,-2.44141E-02
1.8137760E-03,2.44141E-02
1.8138224E-03,1.22070E-01
1.8138688E-03,2.44141E-02
1.8139152E-03,-2.44141E-02
1.8139616E-03,-2.44141E-02
1.8140080E-03,-1.70898E-01
1.8140544E-03,2.44141E-02
1.8141008E-03,7.32422E-02
1.8141472E-03,-2.44141E-02
1.8141936E-03,2.44141E-02
1.8142400E-03,7.32422E-02
1.8142864E-03,2.44141E-02
1.8143328E-03,2.44141E-02
1.8143792E-03,2.44141E-02
1.8144256E-03,-2.44141E-02
1.8144720E-03,2.44141E-02
1.8145184E-03,-2.44141E-02
1.8145648E-03,7.32422E-02
1.8146112E-03,-2.44141E-02
1.8146576E-03,2.44141E-02
1.8147040E-03,-2.44141E-02
1.8147504E-03,-7.32422E-02
1.8147968E-03,2.44141E-02
1.8148432E-03,-2.44141E-02
1.8148896E-03,-1.22070E-01
1.8149360E-03,1.70898E-01
1.8149824E-03,1.70898E-01
1.8150288E-03,2.44141E-02
1.8150752E-03,-1.22070E-01
1.8151216E-03,-7.32422E-02
1.8151680E-03,1.22070E-01
1.8152144E-03,2.44141E-02
1.8152608E-03,-7.32422E-02
1.8153072E-03,-1.70898E-01
1.8153536E-03,-7.32422E-02
1.8154000E-03,1.22070E-01
1.8154464E-03,-1.22070E-01
1.8154928E-03,-2.44141E-02
1.8155392E-03,7.32422E-02
1.8155856E-03,7.32422E-02
1.8156320E-03,-1.22070E-01
1.8156784E-03,-7.32422E-02
1.8157248E-03,1.22070E-01
1.8157712E-03,-1.22070E-01
1.8158176E-03,2.44141E-02
1.8158640E-03,-2.44141E-02
1.8159104E-03,1.22070E-01
1.8159568E-03,2.44141E-02
1.8160032E-03,-1.22070E-01
1.8160496E-03,2.44141E-02
1.8160960E-03,1.22070E-01
1.8161424E-03,1.22070E-01
1.8161888E-03,-2.44141E-02
1.8162352E-03,7.32422E-02
1.8162816E-03,1.22070E-01
1.8163280E-03,1.22070E-01
1.8163744E-03,-2.44141E-02
1.8164208E-03,1.70898E-01
1.8164672E-03,7.32422E-02
1.8165136E-03,-2.44141E-02
1.8165600E-03,-2.44141E-02
1.8166064E-03,1.70898E-01
1.8166528E-03,7.32422E-02
1.8166992E-03,2.44141E-02
1.8167456E-03,-7.32422E-02
1.8167920E-03,2.44141E-02
1.8168384E-03,-2.44141E-02
1.8168848E-03,1.22070E-01
1.8169312E-03,2.44141E-02
1.8169776E-03,1.22070E-01
1.8170240E-03,-7.32422E-02
1.8170704E-03,1.22070E-01
1.8171168E-03,-1.22070E-01
1.8171632E-03,1.22070E-01
1.8172096E-03,2.44141E-02
1.8172560E-03,7.32422E-02
1.8173024E-03,2.44141E-02
1.8173488E-03,7.32422E-02
1.8173952E-03,7.32422E-02
1.8174416E-03,-7.32422E-02
1.8174880E-03,7.32422E-02
1.8175344E-03,-1.22070E-01
1.8175808E-03,-1.22070E-01
1.8176272E-03,2.44141E-02
1.8176736E-03,-2.44141E-02
1.8177200E-03,1.70898E-01
1.8177664E-03,7.32422E-02
1.8178128E-03,-2.44141E-02
1.8178592E-03,1.70898E-01
1.8179056E-03,1.22070E-01
1.8179520E-03,-1.22070E-01
1.8179984E-03,7.32422E-02
1.8180448E-03,2.44141E-02
1.8180912E-03,-1.22070E-01
1.8181376E-03,7.32422E-02
1.8181840E-03,-7.32422E-02
1.8182304E-03,-2.44141E-02
1.8182768E-03,2.19727E-01
1.8183232E-03,2.44141E-02
1.8183696E-03,7.32422E-02
1.8184160E-03,-7.32422E-02
1.8184624E-03,1.22070E-01
1.8185088E-03,-7.32422E-02
1.8185552E-03,7.32422E-02
1.8186016E-03,-2.44141E-02
1.8186480E-03,1.22070E-01
1.8186944E-03,-2.44141E-02
1.8187408E-03,2.44141E-02
1.8187872E-03,-2.44141E-02
1.8188336E-03,-1.22070E-01
1.8188800E-03,-2.19727E-01
1.8189264E-03,1.22070E-01
1.8189728E-03,-1.22070E-01
1.8190192E-03,1.22070E-01
1.8190656E-03,-2.44141E-02
1.8191120E-03,2.44141E-02
1.8191584E-03,-2.44141E-02
1.8192048E-03,-2.44141E-02
1.8192512E-03,2.44141E-02
1.8192976E-03,1.70898E-01
1.8193440E-03,7.32422E-02
1.8193904E-03,7.32422E-02
1.8194368E-03,2.44141E-02
1.8194832E-03,-7.32422E-02
1.8195296E-03,-1.70898E-01
1.8195760E-03,1.70898E-01
1.8196224E-03,2.44141E-02
1.8196688E-03,2.44141E-02
1.8197152E-03,7.32422E-02
1.8197616E-03,1.70898E-01
1.8198080E-03,-2.44141E-02
1.8198544E-03,2.44141E-02
1.8199008E-03,2.44141E-02
1.8199472E-03,-1.70898E-01
1.8199936E-03,-2.44141E-02
1.8200400E-03,-2.44141E-02
1.8200864E-03,-2.44141E-02
1.8201328E-03,1.22070E-01
1.8201792E-03,7.32422E-02
1.8202256E-03,-2.44141E-02
1.8202720E-03,-2.44141E-02
1.8203184E-03,7.32422E-02
1.8203648E-03,-2.44141E-02
1.8204112E-03,2.44141E-02
1.8204576E-03,-7.32422E-02
1.8205040E-03,1.22070E-01
1.8205504E-03,1.22070E-01
1.8205968E-03,7.32422E-02
1.8206432E-03,-7.32422E-02
1.8206896E-03,7.32422E-02
1.8207360E-03,-1.22070E-01
1.8207824E-03,-2.44141E-02
1.8208288E-03,2.44141E-02
1.8208752E-03,1.70898E-01
1.8209216E-03,-2.44141E-02
1.8209680E-03,2.44141E-02
1.8210144E-03,-2.44141E-02
1.8210608E-03,-2.44141E-02
1.8211072E-03,2.44141E-02
1.8211536E-03,2.44141E-02
1.8212000E-03,7.32422E-02
1.8212464E-03,1.22070E-01
1.8212928E-03,2.44141E-02
1.8213392E-03,1.22070E-01
1.8213856E-03,7.32422E-02
1.8214320E-03,7.32422E-02
1.8214784E-03,2.44141E-02
1.8215248E-03,7.32422E-02
1.8215712E-03,-2.44141E-02
1.8216176E-03,2.44141E-02
1.8216640E-03,1.22070E-01
1.8217104E-03,2.44141E-02
1.8217568E-03,-2.44141E-02
1.8218032E-03,1.22070E-01
1.8218496E-03,-2.44141E-02
1.8218960E-03,1.70898E-01
1.8219424E-03,-1.22070E-01
1.8219888E-03,1.70898E-01
1.8220352E-03,7.32422E-02
1.8220816E-03,2.44141E-02
1.8221280E-03,-2.44141E-02
1.8221744E-03,2.44141E-02
1.8222208E-03,1.22070E-01
1.8222672E-03,3.17383E-01
1.8223136E-03,2.44141E-02
1.8223600E-03,1.22070E-01
1.8224064E-03,-1.22070E-01
1.8224528E-03,-2.44141E-02
1.8224992E-03,-1.22070E-01
1.8225456E-03,1.22070E-01
1.8225920E-03,7.32422E-02
1.8226384E-03,-7.32422E-02
1.8226848E-03,-1.22070E-01
1.8227312E-03,2.44141E-02
1.8227776E-03,2.44141E-02
1.8228240E-03,2.44141E-02
1.8228704E-03,-7.32422E-02
1.8229168E-03,-1.70898E-01
1.8229632E-03,-2.44141E-02
1.8230096E-03,7.32422E-02
1.8230560E-03,-2.44141E-02
1.8231024E-03,1.70898E-01
1.8231488E-03,2.44141E-02
1.8231952E-03,2.44141E-02
1.8232416E-03,-2.44141E-02
1.8232880E-03,7.32422E-02
1.8233344E-03,-7.32422E-02
1.8233808E-03,2.44141E-02
1.8234272E-03,-2.44141E-02
1.8234736E-03,7.32422E-02
1.8235200E-03,-2.44141E-02
1.8235664E-03,-2.44141E-02
1.8236128E-03,-2.44141E-02
1.8236592E-03,-7.32422E-02
1.8237056E-03,-2.44141E-02
1.8237520E-03,7.32422E-02
1.8237984E-03,2.44141E-02
1.8238448E-03,-7.32422E-02
1.8238912E-03,7.32422E-02
1.8239376E-03,1.70898E-01
1.8239840E-03,-1.70898E-01
1.8240304E-03,3.17383E-01
1.8240768E-03,-1.22070E-01
1.8241232E-03,2.44141E-02
1.8241696E-03,-1.70898E-01
1.8242160E-03,7.32422E-02
1.8242624E-03,1.22070E-01
1.8243088E-03,2.44141E-02
1.8243552E-03,-1.70898E-01
1.8244016E-03,1.22070E-01
1.8244480E-03,2.44141E-02
1.8244944E-03,1.22070E-01
1.8245408E-03,-7.32422E-02
1.8245872E-03,7.32422E-02
1.8246336E-03,2.44141E-02
1.8246800E-03,2.44141E-02
1.8247264E-03,-2.68555E-01
1.8247728E-03,-7.32422E-02
1.8248192E-03,7.32422E-02
1.8248656E-03,2.44141E-02
1.8249120E-03,-7.32422E-02
1.8249584E-03,2.44141E-02
1.8250048E-03,1.22070E-01
1.8250512E-03,-2.44141E-02
1.8250976E-03,-1.22070E-01
1.8251440E-03,1.22070E-01
1.8251904E-03,1.22070E-01
1.8252368E-03,-2.44141E-02
1.8252832E-03,-1.22070E-01
1.8253296E-03,-1.70898E-01
1.8253760E-03,1.22070E-01
1.8254224E-03,-1.22070E-01
1.8254688E-03,2.44141E-02
1.8255152E-03,-1.70898E-01
1.8255616E-03,-2.44141E-02
1.8256080E-03,2.44141E-02
1.8256544E-03,-1.70898E-01
1.8257008E-03,7.32422E-02
1.8257472E-03,2.44141E-02
1.8257936E-03,2.44141E-02
1.8258400E-03,-2.44141E-02
1.8258864E-03,-2.44141E-02
1.8259328E-03,-2.44141E-02
1.8259792E-03,1.22070E-01
1.8260256E-03,-2.44141E-02
1.8260720E-03,-1.22070E-01
1.8261184E-03,1.70898E-01
1.8261648E-03,-2.44141E-02
1.8262112E-03,-1.22070E-01
1.8262576E-03,2.19727E-01
1.8263040E-03,1.22070E-01
1.8263504E-03,7.32422E-02
1.8263968E-03,-7.32422E-02
1.8264432E-03,2.44141E-02
1.8264896E-03,1.70898E-01
1.8265360E-03,-2.44141E-02
1.8265824E-03,7.32422E-02
1.8266288E-03,2.44141E-02
1.8266752E-03,1.22070E-01
1.8267216E-03,1.22070E-01
1.8267680E-03,-7.32422E-02
1.8268144E-03,-2.44141E-02
1.8268608E-03,-2.44141E-02
1.8269072E-03,7.32422E-02
1.8269536E-03,-7.32422E-02
1.8270000E-03,-7.32422E-02
1.8270464E-03,2.44141E-02
1.8270928E-03,-7.32422E-02
1.8271392E-03,2.44141E-02
1.8271856E-03,2.19727E-01
1.8272320E-03,7.32422E-02
1.8272784E-03,-7.32422E-02
1.8273248E-03,-2.44141E-02
1.8273712E-03,-7.32422E-02
1.8274176E-03,7.32422E-02
1.8274640E-03,-7.32422E-02
1.8275104E-03,2.44141E-02
1.8275568E-03,2.44141E-02
1.8276032E-03,2.44141E-02
1.8276496E-03,2.44141E-02
1.8276960E-03,-1.22070E-01
1.8277424E-03,1.22070E-01
1.8277888E-03,-1.70898E-01
1.8278352E-03,2.44141E-02
1.8278816E-03,-2.44141E-02
1.8279280E-03,-2.44141E-02
1.8279744E-03,2.44141E-02
1.8280208E-03,1.22070E-01
1.8280672E-03,2.44141E-02
1.8281136E-03,1.70898E-01
1.8281600E-03,-2.44141E-02
1.8282064E-03,1.70898E-01
1.8282528E-03,2.44141E-02
1.8282992E-03,2.44141E-02
1.8283456E-03,2.44141E-02
1.8283920E-03,-7.32422E-02
1.8284384E-03,-1.22070E-01
1.8284848E-03,7.32422E-02
1.8285312E-03,-1.22070E-01
1.8285776E-03,2.44141E-02
1.8286240E-03,-1.22070E-01
1.8286704E-03,2.44141E-02
1.8287168E-03,1.70898E-01
1.8287632E-03,2.44141E-02
1.8288096E-03,-7.32422E-02
1.8288560E-03,-2.44141E-02
1.8289024E-03,2.44141E-02
1.8289488E-03,1.22070E-01
1.8289952E-03,-7.32422E-02
1.8290416E-03,2.44141E-02
1.8290880E-03,7.32422E-02
1.8291344E-03,7.32422E-02
1.8291808E-03,-2.44141E-02
1.8292272E-03,2.44141E-02
1.8292736E-03,-2.44141E-02
1.8293200E-03,-1.22070E-01
1.8293664E-03,-2.44141E-02
1.8294128E-03,1.22070E-01
1.8294592E-03,-2.44141E-02
1.8295056E-03,1.22070E-01
1.8295520E-03,-7.32422E-02
1.8295984E-03,-7.32422E-02
1.8296448E-03,7.32422E-02
1.8296912E-03,7.32422E-02
1.8297376E-03,1.22070E-01
1.8297840E-03,-2.44141E-02
1.8298304E-03,-2.19727E-01
1.8298768E-03,7.32422E-02
1.8299232E-03,-2.44141E-02
1.8299696E-03,2.68555E-01
1.8300160E-03,2.44141E-02
1.8300624E-03,-2.44141E-02
1.8301088E-03,7.32422E-02
1.8301552E-03,-7.32422E-02
1.8302016E-03,-2.44141E-02
1.8302480E-03,-2.44141E-02
1.8302944E-03,-7.32422E-02
1.8303408E-03,2.44141E-02
1.8303872E-03,-2.44141E-02
1.8304336E-03,2.44141E-02
1.8304800E-03,-2.44141E-02
1.8305264E-03,-2.44141E-02
1.8305728E-03,2.44141E-02
1.8306192E-03,2.44141E-02
1.8306656E-03,2.44141E-02
1.8307120E-03,-7.32422E-02
1.8307584E-03,1.22070E-01
1.8308048E-03,-7.32422E-02
1.8308512E-03,2.44141E-02
1.8308976E-03,-2.44141E-02
1.8309440E-03,-2.44141E-02
1.8309904E-03,-2.44141E-02
1.8310368E-03,-2.44141E-02
1.8310832E-03,-1.70898E-01
1.8311296E-03,1.22070E-01
1.8311760E-03,-7.32422E-02
1.8312224E-03,-1.22070E-01
1.8312688E-03,-2.44141E-02
1.8313152E-03,-7.32422E-02
1.8313616E-03,2.44141E-02
1.8314080E-03,-1.22070E-01
1.8314544E-03,1.22070E-01
1.8315008E-03,7.32422E-02
1.8315472E-03,7.32422E-02
1.8315936E-03,-2.44141E-02
1.8316400E-03,-2.44141E-02
1.8316864E-03,-2.44141E-02
1.8317328E-03,-7.32422E-02
1.8317792E-03,1.22070E-01
1.8318256E-03,1.22070E-01
1.8318720E-03,-1.22070E-01
1.8319184E-03,2.44141E-02
1.8319648E-03,-2.44141E-02
1.8320112E-03,1.70898E-01
1.8320576E-03,-1.22070E-01
1.8321040E-03,2.44141E-02
1.8321504E-03,-2.44141E-02
1.8321968E-03,1.22070E-01
1.8322432E-03,2.44141E-02
1.8322896E-03,2.44141E-02
1.8323360E-03,2.44141E-02
1.8323824E-03,1.22070E-01
1.8324288E-03,2.44141E-02
1.8324752E-03,2.44141E-02
1.8325216E-03,-1.22070E-01
1.8325680E-03,2.44141E-02
1.8326144E-03,-7.32422E-02
1.8326608E-03,1.22070E-01
1.8327072E-03,7.32422E-02
1.8327536E-03,7.32422E-02
1.8328000E-03,-2.44141E-02
1.8328464E-03,-7.32422E-02
1.8328928E-03,-2.44141E-02
1.8329392E-03,7.32422E-02
1.8329856E-03,7.32422E-02
1.8330320E-03,1.22070E-01
1.8330784E-03,-2.44141E-02
1.8331248E-03,1.22070E-01
1.8331712E-03,-2.44141E-02
1.8332176E-03,1.22070E-01
1.8332640E-03,1.22070E-01
1.8333104E-03,7.32422E-02
1.8333568E-03,2.44141E-02
1.8334032E-03,-7.32422E-02
1.8334496E-03,-7.32422E-02
1.8334960E-03,-2.44141E-02
1.8335424E-03,2.44141E-02
1.8335888E-03,7.32422E-02
1.8336352E-03,2.44141E-02
1.8336816E-03,2.44141E-02
1.8337280E-03,2.44141E-02
1.8337744E-03,-1.22070E-01
1.8338208E-03,-2.44141E-02
1.8338672E-03,-2.44141E-02
1.8339136E-03,1.70898E-01
1.8339600E-03,-2.44141E-02
1.8340064E-03,-2.44141E-02
1.8340528E-03,1.70898E-01
1.8340992E-03,1.70898E-01
1.8341456E-03,-2.44141E-02
1.8341920E-03,2.44141E-02
1.8342384E-03,2.44141E-02
1.8342848E-03,1.22070E-01
1.8343312E-03,-2.44141E-02
1.8343776E-03,-7.32422E-02
1.8344240E-03,-2.44141E-02
1.8344704E-03,2.44141E-02
